Length,Date,Diameter,Degree,Thickness,Criteria,Original Thickness,Thickness_Difference,Year
0.673469387755102,2022-01-01,20,0.3955431754874652,0.6194120190730685,Pass,0.0,0.3805879809269314,2022
0.183673469387755,2023-01-01,20,0.9220055710306406,0.3893048608233498,Warn,0.0,0.6106951391766502,2023
0.5102040816326531,2020-01-01,20,0.2785515320334262,0.9835180677680538,Pass,0.0,0.0164819322319461,2020
0.6530612244897959,2024-01-01,20,0.7186629526462396,0.1776958759216464,Warn,0.0,0.8223041240783535,2024
0.8163265306122448,2020-01-01,20,0.3509749303621169,0.9362004716052074,Pass,0.0,0.0637995283947926,2020
0.9387755102040816,2021-01-01,20,0.8467966573816156,0.7178307335242393,Pass,0.0,0.2821692664757607,2021
0.4489795918367346,2020-01-01,20,0.9610027855153204,0.8628019732630596,Pass,0.0,0.1371980267369404,2020
0.5918367346938775,2023-01-01,20,0.8022284122562674,0.4164827493106076,Warn,0.0,0.5835172506893924,2023
0.9591836734693876,2021-01-01,20,0.0306406685236768,0.7249654521133961,Pass,0.0,0.2750345478866038,2021
0.6326530612244897,2024-01-01,20,0.9275766016713092,0.1859862151091405,Warn,0.0,0.8140137848908595,2024
0.0612244897959183,2023-01-01,20,0.4818941504178273,0.4260798125076069,Pass,0.0,0.573920187492393,2023
0.4285714285714285,2020-01-01,20,0.192200557103064,0.961787512134276,Pass,0.0,0.0382124878657239,2020
0.6530612244897959,2023-01-01,20,0.1225626740947075,0.4079614263516124,Warn,0.0,0.5920385736483876,2023
0.9591836734693876,2022-01-01,20,0.4568245125348189,0.57403818456949,Pass,0.0,0.42596181543051,2022
0.0408163265306122,2023-01-01,20,0.4317548746518105,0.4651469325504065,Pass,0.0,0.5348530674495934,2023
0.0612244897959183,2024-01-01,20,0.3537604456824512,0.1681964695744194,Warn,0.0,0.8318035304255806,2024
0.1428571428571428,2024-01-01,20,0.3259052924791086,0.2369108041947418,Warn,0.0,0.7630891958052581,2024
0.5306122448979591,2020-01-01,20,0.4122562674094707,0.8586790540141793,Pass,0.0,0.1413209459858206,2020
0.0,2025-01-01,20,0.2061281337047353,0.1604974561800831,Fail,0.0,0.8395025438199168,2025
0.0,2020-01-01,20,0.8245125348189415,0.8896452337929458,Pass,0.0,0.1103547662070542,2020
0.1632653061224489,2020-01-01,20,0.0139275766016713,0.8483108130209179,Pass,0.0,0.1516891869790821,2020
0.0408163265306122,2025-01-01,20,0.0306406685236768,0.1249192981580681,Fail,0.0,0.8750807018419319,2025
0.9387755102040816,2021-01-01,20,0.0835654596100278,0.6839411247598793,Pass,0.0,0.3160588752401206,2021
0.8163265306122448,2020-01-01,20,0.1754874651810584,0.8496015489240788,Pass,0.0,0.1503984510759212,2020
0.7959183673469387,2022-01-01,20,0.766016713091922,0.556597142478032,Pass,0.0,0.4434028575219679,2022
0.7959183673469387,2022-01-01,20,0.6601671309192201,0.6443859533132809,Pass,0.0,0.3556140466867191,2022
0.3265306122448979,2022-01-01,20,0.9275766016713092,0.5417260001295533,Pass,0.0,0.4582739998704467,2022
0.4897959183673469,2022-01-01,20,0.9164345403899722,0.6143837114031361,Pass,0.0,0.3856162885968639,2022
0.9591836734693876,2022-01-01,20,0.1894150417827298,0.6643047099046272,Pass,0.0,0.3356952900953728,2022
0.8163265306122448,2024-01-01,20,0.2144846796657381,0.2878382674416911,Warn,0.0,0.7121617325583088,2024
0.2857142857142857,2025-01-01,20,0.6462395543175488,0.1292252276399334,Fail,0.0,0.8707747723600666,2025
0.5714285714285714,2021-01-01,20,0.6128133704735376,0.8041240022390364,Pass,0.0,0.1958759977609637,2021
0.0612244897959183,2020-01-01,20,0.4958217270194986,0.8963576387515739,Pass,0.0,0.1036423612484261,2020
0.3673469387755101,2024-01-01,20,0.7771587743732591,0.2509911188853958,Warn,0.0,0.7490088811146042,2024
0.4285714285714285,2024-01-01,20,0.8161559888579387,0.3291984018537389,Warn,0.0,0.6708015981462611,2024
0.2653061224489795,2020-01-01,20,0.3147632311977716,0.9963079625791056,Pass,0.0,0.0036920374208943,2020
0.5306122448979591,2025-01-01,20,0.7576601671309192,0.1564707248828824,Fail,0.0,0.8435292751171176,2025
0.0612244897959183,2022-01-01,20,0.8495821727019499,0.591698489492218,Pass,0.0,0.4083015105077819,2022
0.0,2025-01-01,20,0.6462395543175488,0.1447840856655305,Fail,0.0,0.8552159143344695,2025
0.5102040816326531,2021-01-01,20,0.0947075208913649,0.7595802663969686,Pass,0.0,0.2404197336030314,2021
0.9183673469387754,2022-01-01,20,0.0194986072423398,0.6103479117221468,Pass,0.0,0.3896520882778533,2022
0.9591836734693876,2023-01-01,20,0.6518105849582173,0.4606127112940051,Pass,0.0,0.5393872887059948,2023
0.6326530612244897,2025-01-01,20,0.075208913649025,0.1349562406167816,Fail,0.0,0.8650437593832184,2025
0.8571428571428571,2020-01-01,20,0.1866295264623955,0.9261016346852432,Pass,0.0,0.0738983653147569,2020
1.0,2022-01-01,20,0.2896935933147632,0.5621038174909315,Pass,0.0,0.4378961825090685,2022
0.6326530612244897,2024-01-01,20,0.3565459610027855,0.1706528423060729,Warn,0.0,0.8293471576939271,2024
0.6530612244897959,2024-01-01,20,0.3147632311977716,0.2587681777289428,Warn,0.0,0.7412318222710571,2024
0.5306122448979591,2025-01-01,20,0.3231197771587744,0.0112390355315763,Fail,0.0,0.9887609644684237,2025
0.7142857142857142,2020-01-01,20,0.8523676880222841,0.8793972098278704,Pass,0.0,0.1206027901721296,2020
0.5510204081632653,2021-01-01,20,0.0807799442896936,0.6729648970927653,Pass,0.0,0.3270351029072347,2021
0.4897959183673469,2024-01-01,20,0.8857938718662952,0.2926628466801462,Warn,0.0,0.7073371533198538,2024
0.7142857142857142,2022-01-01,20,0.6685236768802229,0.6360446057925296,Pass,0.0,0.3639553942074703,2022
0.0,2024-01-01,20,0.6211699164345403,0.2962801219209829,Warn,0.0,0.703719878079017,2024
0.7551020408163265,2020-01-01,20,0.7103064066852368,0.9211913799565958,Pass,0.0,0.0788086200434042,2020
0.2448979591836734,2024-01-01,20,0.1058495821727019,0.2206061465194957,Warn,0.0,0.7793938534805044,2024
0.0612244897959183,2023-01-01,20,0.6183844011142061,0.4011058523549213,Warn,0.0,0.5988941476450786,2023
0.3673469387755101,2025-01-01,20,0.0139275766016713,0.021453174239471,Fail,0.0,0.978546825760529,2025
0.3469387755102041,2021-01-01,20,0.7103064066852368,0.6788447001103051,Pass,0.0,0.3211552998896949,2021
0.2040816326530612,2022-01-01,20,0.467966573816156,0.5443833186422543,Pass,0.0,0.4556166813577457,2022
0.4489795918367346,2020-01-01,20,0.2005571030640668,0.9564300764235656,Pass,0.0,0.0435699235764344,2020
0.0408163265306122,2025-01-01,20,0.9860724233983288,0.0136267677193508,Fail,0.0,0.9863732322806492,2025
0.4897959183673469,2023-01-01,20,0.8969359331476323,0.4822305949076532,Pass,0.0,0.5177694050923467,2023
0.5714285714285714,2021-01-01,20,0.0362116991643454,0.6701706757553187,Pass,0.0,0.3298293242446812,2021
0.9591836734693876,2023-01-01,20,0.9303621169916436,0.3622425856939256,Warn,0.0,0.6377574143060744,2023
0.6326530612244897,2024-01-01,20,1.0,0.2932422942213037,Warn,0.0,0.7067577057786963,2024
0.9387755102040816,2023-01-01,20,0.8607242339832869,0.3549656222749757,Warn,0.0,0.6450343777250243,2023
0.5102040816326531,2025-01-01,20,0.947075208913649,0.1649551170201076,Fail,0.0,0.8350448829798923,2025
0.3265306122448979,2024-01-01,20,0.0250696378830083,0.2087724928663814,Warn,0.0,0.7912275071336187,2024
0.3877551020408163,2024-01-01,20,0.5933147632311978,0.3268860280947837,Warn,0.0,0.6731139719052163,2024
0.6530612244897959,2021-01-01,20,0.9721448467966574,0.787025226104098,Pass,0.0,0.212974773895902,2021
0.8775510204081632,2023-01-01,20,0.9665738161559888,0.3812401407549459,Warn,0.0,0.6187598592450542,2023
0.2448979591836734,2023-01-01,20,0.5682451253481894,0.4534240554894636,Pass,0.0,0.5465759445105364,2023
0.7551020408163265,2023-01-01,20,0.2061281337047353,0.4612474759529589,Pass,0.0,0.5387525240470411,2023
0.3265306122448979,2021-01-01,20,0.5487465181058496,0.719996355379594,Pass,0.0,0.2800036446204059,2021
0.4489795918367346,2022-01-01,20,0.0473537604456824,0.6016880467927448,Pass,0.0,0.3983119532072552,2022
0.0612244897959183,2024-01-01,20,0.3426183844011142,0.1683687791772968,Warn,0.0,0.8316312208227031,2024
0.2244897959183673,2021-01-01,20,0.2284122562674094,0.7011141715884993,Pass,0.0,0.2988858284115007,2021
0.7551020408163265,2022-01-01,20,0.2228412256267409,0.6149904226354398,Pass,0.0,0.3850095773645602,2022
0.6938775510204082,2022-01-01,20,0.8607242339832869,0.5763084181391629,Pass,0.0,0.4236915818608371,2022
0.6326530612244897,2020-01-01,20,0.0529247910863509,0.8820876155290702,Pass,0.0,0.1179123844709297,2020
0.0408163265306122,2023-01-01,20,0.5543175487465181,0.4804139384929512,Pass,0.0,0.5195860615070488,2023
0.5918367346938775,2021-01-01,20,0.6545961002785515,0.6938766954365142,Pass,0.0,0.3061233045634858,2021
0.5714285714285714,2025-01-01,20,0.1559888579387186,0.1162538544583977,Fail,0.0,0.8837461455416022,2025
0.5918367346938775,2021-01-01,20,0.8495821727019499,0.7858086274641747,Pass,0.0,0.2141913725358253,2021
0.7142857142857142,2023-01-01,20,0.8384401114206128,0.3889832715973326,Warn,0.0,0.6110167284026673,2023
0.5306122448979591,2022-01-01,20,0.6239554317548747,0.6071554548725276,Pass,0.0,0.3928445451274723,2022
0.9591836734693876,2022-01-01,20,0.9331476323119776,0.5246300684832476,Pass,0.0,0.4753699315167524,2022
0.7959183673469387,2022-01-01,20,0.947075208913649,0.6406960299696092,Pass,0.0,0.3593039700303908,2022
0.8163265306122448,2020-01-01,20,0.8913649025069638,0.95153118310472,Pass,0.0,0.0484688168952801,2020
0.3061224489795918,2020-01-01,20,0.4958217270194986,0.979320583694805,Pass,0.0,0.0206794163051949,2020
1.0,2025-01-01,20,0.2952646239554317,0.0758922174344352,Fail,0.0,0.9241077825655648,2025
0.673469387755102,2024-01-01,20,0.2841225626740947,0.2794842467067851,Warn,0.0,0.7205157532932149,2024
0.2653061224489795,2023-01-01,20,0.9665738161559888,0.4741063458732848,Pass,0.0,0.5258936541267152,2023
0.8163265306122448,2020-01-01,20,0.4846796657381615,0.9207603637129615,Pass,0.0,0.0792396362870384,2020
0.8775510204081632,2022-01-01,20,0.7966573816155988,0.5723063458148657,Pass,0.0,0.4276936541851343,2022
0.1224489795918367,2021-01-01,20,0.7381615598885793,0.7027123553529243,Pass,0.0,0.2972876446470756,2021
0.5918367346938775,2023-01-01,20,0.1587743732590529,0.3443998055551825,Warn,0.0,0.6556001944448174,2023
0.7346938775510203,2024-01-01,20,0.0389972144846796,0.3312331949556898,Warn,0.0,0.6687668050443102,2024
0.7551020408163265,2024-01-01,20,0.0863509749303621,0.1741716396411566,Warn,0.0,0.8258283603588433,2024
0.5306122448979591,2024-01-01,20,0.2646239554317549,0.2148267537252867,Warn,0.0,0.7851732462747132,2024
0.4081632653061224,2022-01-01,20,0.3036211699164345,0.5395890169913163,Pass,0.0,0.4604109830086836,2022
0.7959183673469387,2022-01-01,20,0.3398328690807799,0.5834597933878544,Pass,0.0,0.4165402066121456,2022
0.7346938775510203,2023-01-01,20,0.3899721448467966,0.4575316509397249,Pass,0.0,0.5424683490602751,2023
0.4285714285714285,2023-01-01,20,0.0083565459610027,0.434151132146989,Pass,0.0,0.565848867853011,2023
0.8775510204081632,2020-01-01,20,0.3454038997214484,0.8610965412658119,Pass,0.0,0.1389034587341881,2020
0.2040816326530612,2021-01-01,20,0.4735376044568245,0.6858544669285114,Pass,0.0,0.3141455330714887,2021
0.979591836734694,2023-01-01,20,0.3871866295264624,0.4743626512762402,Pass,0.0,0.5256373487237598,2023
0.1632653061224489,2022-01-01,20,0.4456824512534819,0.5655703618626119,Pass,0.0,0.4344296381373881,2022
0.5918367346938775,2024-01-01,20,0.3231197771587744,0.3247346175978789,Warn,0.0,0.6752653824021211,2024
0.8163265306122448,2020-01-01,20,0.0445682451253481,0.9430652573805052,Pass,0.0,0.0569347426194949,2020
0.5714285714285714,2024-01-01,20,0.3286908077994429,0.1735789755741168,Warn,0.0,0.8264210244258832,2024
0.4081632653061224,2020-01-01,20,0.8384401114206128,0.9566517318555844,Pass,0.0,0.0433482681444155,2020
0.3469387755102041,2024-01-01,20,0.9693593314763232,0.3327360762284848,Warn,0.0,0.6672639237715152,2024
1.0,2025-01-01,20,0.1559888579387186,0.1387643170660442,Fail,0.0,0.8612356829339557,2025
0.7142857142857142,2021-01-01,20,0.6963788300835655,0.777911778022489,Pass,0.0,0.222088221977511,2021
0.5918367346938775,2021-01-01,20,0.6601671309192201,0.7593407928170466,Pass,0.0,0.2406592071829534,2021
0.2244897959183673,2025-01-01,20,0.1309192200557103,0.0580861635212057,Fail,0.0,0.9419138364787942,2025
0.2857142857142857,2021-01-01,20,0.5738161559888579,0.7376035869432594,Pass,0.0,0.2623964130567405,2021
0.4285714285714285,2025-01-01,20,0.181058495821727,0.0897289668804188,Fail,0.0,0.9102710331195812,2025
0.8979591836734693,2024-01-01,20,0.1504178272980501,0.187344742006063,Warn,0.0,0.812655257993937,2024
0.0204081632653061,2021-01-01,20,0.5515320334261838,0.6785936028912358,Pass,0.0,0.3214063971087641,2021
0.5918367346938775,2024-01-01,20,0.1504178272980501,0.276521934854834,Warn,0.0,0.723478065145166,2024
0.3673469387755101,2020-01-01,20,0.8774373259052924,0.8445855699236373,Pass,0.0,0.1554144300763627,2020
0.836734693877551,2025-01-01,20,0.5181058495821727,0.0969232596099796,Fail,0.0,0.9030767403900204,2025
0.9591836734693876,2024-01-01,20,0.7520891364902507,0.2498088558424201,Warn,0.0,0.7501911441575799,2024
0.979591836734694,2022-01-01,20,0.2785515320334262,0.5767770819011689,Pass,0.0,0.423222918098831,2022
0.0612244897959183,2025-01-01,20,0.7493036211699164,0.0473040786221224,Fail,0.0,0.9526959213778776,2025
1.0,2022-01-01,20,0.415041782729805,0.5892202571260159,Pass,0.0,0.4107797428739841,2022
0.979591836734694,2023-01-01,20,0.0389972144846796,0.3951663734079974,Warn,0.0,0.6048336265920026,2023
0.2040816326530612,2024-01-01,20,0.3454038997214484,0.2975696167820765,Warn,0.0,0.7024303832179235,2024
0.1224489795918367,2025-01-01,20,0.2534818941504178,0.1398951366139158,Fail,0.0,0.8601048633860842,2025
0.0408163265306122,2024-01-01,20,0.8133704735376045,0.1887120561456229,Warn,0.0,0.8112879438543771,2024
0.6326530612244897,2021-01-01,20,0.8802228412256268,0.817838459869505,Pass,0.0,0.182161540130495,2021
0.5510204081632653,2023-01-01,20,0.7632311977715878,0.3334471183331402,Warn,0.0,0.6665528816668598,2023
0.4285714285714285,2022-01-01,20,0.6462395543175488,0.5894370632288582,Pass,0.0,0.4105629367711417,2022
1.0,2022-01-01,20,0.8913649025069638,0.5631286651686421,Pass,0.0,0.4368713348313578,2022
0.3673469387755101,2024-01-01,20,0.9331476323119776,0.2885371499611475,Warn,0.0,0.7114628500388526,2024
0.7346938775510203,2020-01-01,20,0.4763231197771588,0.9419193234822332,Pass,0.0,0.0580806765177667,2020
0.183673469387755,2020-01-01,20,0.5571030640668524,0.987476039814552,Pass,0.0,0.0125239601854479,2020
0.1020408163265306,2024-01-01,20,0.011142061281337,0.2987785535099972,Warn,0.0,0.7012214464900027,2024
0.673469387755102,2022-01-01,20,0.7465181058495822,0.5633429877902142,Pass,0.0,0.4366570122097858,2022
0.5306122448979591,2025-01-01,20,0.3454038997214484,0.0695535664171673,Fail,0.0,0.9304464335828329,2025
0.979591836734694,2023-01-01,20,0.8607242339832869,0.3759837439658526,Warn,0.0,0.6240162560341473,2023
0.3265306122448979,2023-01-01,20,0.9972144846796658,0.4788334881628479,Pass,0.0,0.5211665118371521,2023
0.979591836734694,2022-01-01,20,0.9860724233983288,0.6486412721403139,Pass,0.0,0.3513587278596861,2022
0.6326530612244897,2025-01-01,20,0.6685236768802229,0.1376591960126698,Fail,0.0,0.8623408039873303,2025
0.6530612244897959,2025-01-01,20,0.4568245125348189,0.0657685845651852,Fail,0.0,0.9342314154348148,2025
0.7346938775510203,2020-01-01,20,0.8245125348189415,0.9771431635139488,Pass,0.0,0.0228568364860512,2020
1.0,2025-01-01,20,0.9052924791086352,0.0688423830996071,Fail,0.0,0.9311576169003928,2025
0.7346938775510203,2021-01-01,20,0.1309192200557103,0.7157752874314737,Pass,0.0,0.2842247125685263,2021
0.979591836734694,2020-01-01,20,0.2562674094707521,0.8942485970862483,Pass,0.0,0.1057514029137517,2020
0.1632653061224489,2021-01-01,20,0.4818941504178273,0.7842208976029834,Pass,0.0,0.2157791023970166,2021
0.8775510204081632,2024-01-01,20,0.6239554317548747,0.252960130956305,Warn,0.0,0.747039869043695,2024
1.0,2022-01-01,20,0.0,0.5048306514545177,Pass,0.0,0.4951693485454823,2022
0.7142857142857142,2020-01-01,20,0.7827298050139275,0.8683147925566336,Pass,0.0,0.1316852074433664,2020
0.7346938775510203,2025-01-01,20,0.6824512534818942,0.0634231081937751,Fail,0.0,0.9365768918062248,2025
0.1632653061224489,2024-01-01,20,0.3008356545961003,0.2872416859190775,Warn,0.0,0.7127583140809225,2024
0.4081632653061224,2020-01-01,20,0.415041782729805,0.9338612877772944,Pass,0.0,0.0661387122227057,2020
0.1632653061224489,2024-01-01,20,0.9442896935933148,0.1984728653771591,Warn,0.0,0.8015271346228409,2024
1.0,2024-01-01,20,0.7381615598885793,0.2851080140786257,Warn,0.0,0.7148919859213743,2024
0.5510204081632653,2024-01-01,20,0.1699164345403899,0.2784360674592541,Warn,0.0,0.7215639325407459,2024
0.0816326530612244,2022-01-01,20,0.6545961002785515,0.5023309372738352,Pass,0.0,0.4976690627261648,2022
0.2448979591836734,2021-01-01,20,0.0306406685236768,0.7291987099332976,Pass,0.0,0.2708012900667024,2021
0.8163265306122448,2024-01-01,20,0.2506963788300835,0.1882212262665857,Warn,0.0,0.8117787737334143,2024
0.2448979591836734,2024-01-01,20,0.977715877437326,0.2962279169696989,Warn,0.0,0.7037720830303011,2024
0.7346938775510203,2021-01-01,20,0.0501392757660167,0.7460207592136519,Pass,0.0,0.2539792407863482,2021
0.183673469387755,2022-01-01,20,0.6685236768802229,0.5631307801568268,Pass,0.0,0.4368692198431732,2022
0.1224489795918367,2022-01-01,20,0.2172701949860724,0.5332562464997029,Pass,0.0,0.466743753500297,2022
0.5102040816326531,2021-01-01,20,0.9164345403899722,0.6761628520827658,Pass,0.0,0.3238371479172342,2021
0.3673469387755101,2020-01-01,20,0.0724233983286908,0.9298513381593996,Pass,0.0,0.0701486618406003,2020
0.0,2022-01-01,20,0.3231197771587744,0.6519407782489122,Pass,0.0,0.3480592217510878,2022
0.6326530612244897,2025-01-01,20,0.2479108635097493,0.0319728463060183,Fail,0.0,0.9680271536939816,2025
0.4081632653061224,2025-01-01,20,0.362116991643454,0.1455161286361765,Fail,0.0,0.8544838713638234,2025
0.7959183673469387,2020-01-01,20,0.1587743732590529,0.9604979366509412,Pass,0.0,0.0395020633490588,2020
0.3469387755102041,2024-01-01,20,0.8217270194986073,0.1993588993181249,Warn,0.0,0.8006411006818751,2024
0.3673469387755101,2025-01-01,20,0.2534818941504178,0.1057026805403684,Fail,0.0,0.8942973194596316,2025
0.6122448979591836,2024-01-01,20,0.5097493036211699,0.2385732857298989,Warn,0.0,0.7614267142701011,2024
0.3265306122448979,2025-01-01,20,0.5348189415041783,0.1561143860355615,Fail,0.0,0.8438856139644385,2025
0.0408163265306122,2021-01-01,20,0.181058495821727,0.7499268193067473,Pass,0.0,0.2500731806932527,2021
0.979591836734694,2025-01-01,20,0.6824512534818942,0.0821905086455586,Fail,0.0,0.9178094913544412,2025
0.1428571428571428,2020-01-01,20,0.5710306406685237,0.9693364994132144,Pass,0.0,0.0306635005867854,2020
0.3877551020408163,2020-01-01,20,0.2144846796657381,0.8792974814221157,Pass,0.0,0.1207025185778843,2020
0.9387755102040816,2021-01-01,20,0.8328690807799443,0.72214520011771,Pass,0.0,0.27785479988229,2021
0.183673469387755,2025-01-01,20,0.6740947075208914,0.0992101975297608,Fail,0.0,0.9007898024702392,2025
0.836734693877551,2021-01-01,20,0.3537604456824512,0.7584113573180262,Pass,0.0,0.2415886426819737,2021
1.0,2020-01-01,20,0.5376044568245125,0.971429580328778,Pass,0.0,0.028570419671222,2020
0.2244897959183673,2020-01-01,20,0.5571030640668524,0.9362339738901148,Pass,0.0,0.0637660261098852,2020
1.0,2024-01-01,20,0.4178272980501393,0.3025371501798032,Warn,0.0,0.6974628498201967,2024
0.3673469387755101,2022-01-01,20,0.1448467966573816,0.6069782843325567,Pass,0.0,0.3930217156674432,2022
0.8775510204081632,2025-01-01,20,0.584958217270195,0.0755698833763934,Fail,0.0,0.9244301166236064,2025
0.8775510204081632,2022-01-01,20,0.0919220055710306,0.5570404682961868,Pass,0.0,0.4429595317038132,2022
0.3877551020408163,2023-01-01,20,0.5236768802228412,0.3438373971464264,Warn,0.0,0.6561626028535735,2023
0.183673469387755,2024-01-01,20,0.6573816155988857,0.1854809308848493,Warn,0.0,0.8145190691151507,2024
0.8571428571428571,2023-01-01,20,0.8133704735376045,0.3482070792462245,Warn,0.0,0.6517929207537755,2023
0.2244897959183673,2025-01-01,20,0.8885793871866295,0.06360508825983,Fail,0.0,0.93639491174017,2025
0.1428571428571428,2025-01-01,20,0.8161559888579387,0.0115082327384892,Fail,0.0,0.9884917672615108,2025
0.7142857142857142,2023-01-01,20,0.754874651810585,0.47168592619111,Pass,0.0,0.52831407380889,2023
0.0816326530612244,2020-01-01,20,0.0389972144846796,0.8867493510352981,Pass,0.0,0.1132506489647019,2020
0.183673469387755,2024-01-01,20,0.415041782729805,0.2750482238633296,Warn,0.0,0.7249517761366704,2024
0.0816326530612244,2021-01-01,20,0.075208913649025,0.7994767479760492,Pass,0.0,0.2005232520239508,2021
0.4693877551020408,2025-01-01,20,0.947075208913649,0.1610313962769046,Fail,0.0,0.8389686037230953,2025
0.8571428571428571,2025-01-01,20,0.2005571030640668,0.1124880735309204,Fail,0.0,0.8875119264690796,2025
0.183673469387755,2023-01-01,20,0.479108635097493,0.3900824759152214,Warn,0.0,0.6099175240847786,2023
0.7959183673469387,2024-01-01,20,0.4345403899721448,0.2349745670526677,Warn,0.0,0.7650254329473323,2024
0.1224489795918367,2021-01-01,20,0.467966573816156,0.7474033549856115,Pass,0.0,0.2525966450143885,2021
0.6122448979591836,2022-01-01,20,0.415041782729805,0.5200502456947993,Pass,0.0,0.4799497543052007,2022
0.0,2022-01-01,20,0.2089136490250696,0.5019885796339549,Pass,0.0,0.498011420366045,2022
0.836734693877551,2020-01-01,20,0.6796657381615598,0.8352378960543279,Pass,0.0,0.1647621039456722,2020
0.2448979591836734,2021-01-01,20,0.3871866295264624,0.6889237792452897,Pass,0.0,0.3110762207547103,2021
0.8775510204081632,2020-01-01,20,0.9164345403899722,0.9508546878648892,Pass,0.0,0.0491453121351108,2020
0.8979591836734693,2022-01-01,20,0.0501392757660167,0.6278001441365072,Pass,0.0,0.3721998558634927,2022
0.0612244897959183,2025-01-01,20,0.1058495821727019,0.0295154703440576,Fail,0.0,0.9704845296559425,2025
0.7142857142857142,2023-01-01,20,0.913649025069638,0.4380634441584262,Pass,0.0,0.5619365558415739,2023
0.4489795918367346,2023-01-01,20,0.8245125348189415,0.4887142837326076,Pass,0.0,0.5112857162673924,2023
0.2244897959183673,2025-01-01,20,0.2506963788300835,0.1351125513098143,Fail,0.0,0.8648874486901856,2025
0.8163265306122448,2025-01-01,20,0.2590529247910863,0.0667379896711971,Fail,0.0,0.9332620103288028,2025
0.836734693877551,2023-01-01,20,0.9637883008356546,0.361094750344076,Warn,0.0,0.638905249655924,2023
0.8979591836734693,2023-01-01,20,0.9554317548746518,0.3349695039492501,Warn,0.0,0.6650304960507499,2023
0.5102040816326531,2021-01-01,20,0.7799442896935933,0.8267347202098645,Pass,0.0,0.1732652797901355,2021
0.0612244897959183,2020-01-01,20,0.5821727019498607,0.9968358661664533,Pass,0.0,0.0031641338335468,2020
0.0204081632653061,2022-01-01,20,0.0278551532033426,0.5881945627907263,Pass,0.0,0.4118054372092736,2022
0.4489795918367346,2022-01-01,20,0.2033426183844011,0.5688289820594363,Pass,0.0,0.4311710179405637,2022
0.7959183673469387,2022-01-01,20,0.467966573816156,0.5894965258310736,Pass,0.0,0.4105034741689264,2022
0.6530612244897959,2021-01-01,20,0.116991643454039,0.8117390544037677,Pass,0.0,0.1882609455962323,2021
0.3265306122448979,2025-01-01,20,0.841225626740947,0.0094130916969184,Fail,0.0,0.9905869083030816,2025
0.673469387755102,2021-01-01,20,0.5181058495821727,0.7430125720872514,Pass,0.0,0.2569874279127487,2021
0.6122448979591836,2020-01-01,20,0.2646239554317549,0.9038228214831552,Pass,0.0,0.0961771785168448,2020
0.9387755102040816,2020-01-01,20,0.3175487465181058,0.938526781582466,Pass,0.0,0.0614732184175339,2020
0.9387755102040816,2025-01-01,20,0.8885793871866295,0.1538052937100012,Fail,0.0,0.8461947062899988,2025
0.4285714285714285,2021-01-01,20,0.0557103064066852,0.7755828248082955,Pass,0.0,0.2244171751917044,2021
0.4897959183673469,2023-01-01,20,0.7158774373259053,0.3699439445378394,Warn,0.0,0.6300560554621606,2023
0.6122448979591836,2022-01-01,20,0.9303621169916436,0.5961643848598368,Pass,0.0,0.4038356151401632,2022
0.0408163265306122,2020-01-01,20,0.0974930362116991,0.9237762062622176,Pass,0.0,0.0762237937377825,2020
0.836734693877551,2025-01-01,20,0.6155988857938719,0.1159180046518392,Fail,0.0,0.8840819953481608,2025
0.2857142857142857,2022-01-01,20,0.7437325905292479,0.6267715382492656,Pass,0.0,0.3732284617507344,2022
0.2040816326530612,2023-01-01,20,0.3844011142061281,0.3922147425739713,Warn,0.0,0.6077852574260287,2023
0.673469387755102,2023-01-01,20,0.6713091922005571,0.4431244669881574,Pass,0.0,0.5568755330118426,2023
0.5510204081632653,2021-01-01,20,0.7325905292479109,0.7778918206549422,Pass,0.0,0.2221081793450578,2021
0.8775510204081632,2022-01-01,20,0.4623955431754875,0.5972497926501088,Pass,0.0,0.4027502073498912,2022
0.7142857142857142,2020-01-01,20,0.8969359331476323,0.9552322361994496,Pass,0.0,0.0447677638005504,2020
0.836734693877551,2024-01-01,20,0.7493036211699164,0.2826962204971526,Warn,0.0,0.7173037795028474,2024
0.5714285714285714,2020-01-01,20,0.6601671309192201,0.8911690797163365,Pass,0.0,0.1088309202836634,2020
0.3673469387755101,2020-01-01,20,0.4206128133704735,0.8849343958469991,Pass,0.0,0.1150656041530009,2020
0.2244897959183673,2024-01-01,20,0.4233983286908078,0.1961829864563238,Warn,0.0,0.8038170135436763,2024
0.6326530612244897,2020-01-01,20,0.3788300835654596,0.8480125673107703,Pass,0.0,0.1519874326892297,2020
0.183673469387755,2023-01-01,20,0.6573816155988857,0.3521767741578637,Warn,0.0,0.6478232258421363,2023
0.2857142857142857,2025-01-01,20,0.011142061281337,0.0529799314677608,Fail,0.0,0.9470200685322392,2025
0.5714285714285714,2022-01-01,20,0.3816155988857939,0.6549830350331375,Pass,0.0,0.3450169649668624,2022
0.2857142857142857,2025-01-01,20,0.8161559888579387,0.0615552239948103,Fail,0.0,0.9384447760051896,2025
0.5510204081632653,2025-01-01,20,0.7075208913649025,0.0322557947975203,Fail,0.0,0.9677442052024796,2025
0.7959183673469387,2023-01-01,20,0.2367688022284122,0.4839621810614994,Pass,0.0,0.5160378189385005,2023
0.4897959183673469,2021-01-01,20,0.1977715877437326,0.7397033249656195,Pass,0.0,0.2602966750343804,2021
